dt_venda,key_loja,cod_produto,qtd_vendas,vlr_venda_tabelado_mean,vlr_desconto_mean,categoria_produto,sub_categoria_produto,linha_produto
2024-10-07,2,48062,15,778.1800000000001,220.97600000000003,217.0,422944,306420
2024-10-07,2,48281,3,248.69999999999996,0.0,217.0,422944,731659
2024-10-07,2,48282,2,248.7,0.0,217.0,422944,731659
2024-10-07,2,48375,1,389.7,0.0,217.0,422944,200277
2024-10-07,2,48676,1,188.7,0.0,217.0,422944,731659
2024-10-07,2,49881,4,314.54999999999995,90.0,217.0,422944,390554
2024-10-07,2,49943,2,314.54999999999995,107.61,217.0,422944,390554
2024-10-07,2,49945,1,164.7,0.0,217.0,422944,390554
2024-10-07,2,74096,4,918.225,195.84,157293.0,483679,264366
2024-10-07,2,82060,1,1047.0,185.85,157293.0,483679,120030
2024-10-07,3,25458,2,449.7,0.0,157293.0,483679,284036
2024-10-07,3,48060,2,974.25,227.58,217.0,422944,306420
2024-10-07,3,48062,13,591.3,128.67692307692306,217.0,422944,306420
2024-10-07,3,48282,1,248.7,0.0,217.0,422944,731659
2024-10-07,3,48352,1,569.7,0.0,157293.0,483679,85436
2024-10-07,3,48675,2,283.04999999999995,0.0,217.0,422944,731659
2024-10-07,3,48676,1,188.7,0.0,217.0,422944,731659
2024-10-07,3,49878,2,209.7,60.0,217.0,422944,390554
2024-10-07,3,49881,5,209.7,60.0,217.0,422944,390554
2024-10-07,3,49887,1,164.7,0.0,217.0,422944,390554
2024-10-07,3,59145,1,509.7,119.94,217.0,422944,306420
2024-10-07,3,74096,3,1049.4,180.0,157293.0,483679,264366
2024-10-07,3,74722,1,509.7,0.0,157293.0,483679,306420
2024-10-07,3,77241,1,569.7,0.0,157293.0,483679,85436
2024-10-07,3,83845,2,1047.0,327.0,157293.0,483679,120030
2024-10-07,3,91669,1,419.7,0.0,157293.0,483679,880502
2024-10-07,4,25458,1,449.7,0.0,157293.0,483679,284036
2024-10-07,4,48060,1,779.4,120.0,217.0,422944,306420
2024-10-07,4,48281,2,248.7,0.0,217.0,422944,731659
2024-10-07,4,48282,3,248.69999999999996,0.0,217.0,422944,731659
2024-10-07,4,48545,1,149.7,0.0,217.0,422944,390554
2024-10-07,4,48635,2,449.7,0.0,955075.0,483679,284036
2024-10-07,4,48676,1,188.7,0.0,217.0,422944,731659
2024-10-07,4,49878,2,209.7,60.0,217.0,422944,390554
2024-10-07,4,49881,8,262.125,75.0,217.0,422944,390554
2024-10-07,4,49893,1,209.7,0.0,217.0,422944,390554
2024-10-07,4,49897,1,209.7,74.01,217.0,422944,390554
2024-10-07,4,51395,1,644.7,0.0,157293.0,311781,212257
2024-10-07,4,74096,2,524.7,90.0,157293.0,483679,264366
2024-10-07,4,83372,1,269.7,45.0,157293.0,483679,264366
2024-10-07,5,25458,4,449.7,0.0,157293.0,483679,284036
2024-10-07,5,29226,4,487.125,0.0,217.0,422944,200277
2024-10-07,5,47905,2,404.7,165.93,157293.0,483679,85436
2024-10-07,5,48060,29,1061.596551724138,263.78896551724137,217.0,422944,306420
2024-10-07,5,48062,60,816.14,229.482,217.0,422944,306420
2024-10-07,5,48145,1,404.7,0.0,157293.0,483679,85436
2024-10-07,5,48281,1,248.7,0.0,217.0,422944,731659
2024-10-07,5,48282,2,248.7,0.0,217.0,422944,731659
2024-10-07,5,48375,1,389.7,0.0,217.0,422944,200277
2024-10-07,5,48635,2,449.7,0.0,157293.0,483679,284036
2024-10-07,5,48675,4,235.875,0.0,217.0,422944,731659
2024-10-07,5,48676,3,314.5,0.0,217.0,422944,731659
2024-10-07,5,48768,1,158.7,0.0,217.0,32688,731659
2024-10-07,5,49878,2,209.7,60.0,217.0,422944,390554
2024-10-07,5,49881,22,257.35909090909087,73.63636363636364,217.0,422944,390554
2024-10-07,5,49943,3,279.59999999999997,91.74000000000001,217.0,422944,390554
2024-10-07,5,49945,2,164.7,0.0,217.0,422944,390554
2024-10-07,5,50651,1,464.7,0.0,157293.0,311781,736254
2024-10-07,5,74031,1,599.7,0.0,157293.0,483679,147447
2024-10-07,5,74722,1,509.7,0.0,157293.0,483679,306420
2024-10-07,5,77241,1,539.7,0.0,157293.0,483679,85436
2024-10-07,5,77357,1,188.7,0.0,217.0,422944,731659
2024-10-07,5,77684,9,1255.6999999999998,296.79,217.0,422944,306420
2024-10-07,5,77989,4,869.7,0.0,157293.0,483679,306420
2024-10-07,5,81423,1,389.7,0.0,217.0,422944,200277
2024-10-07,5,82046,1,179.7,36.0,217.0,422944,731659
2024-10-07,5,83372,3,269.7,45.0,955075.0,483679,264366
2024-10-07,5,84203,2,314.54999999999995,107.61,217.0,422944,390554
2024-10-07,5,91669,1,419.7,0.0,157293.0,483679,880502
2024-10-07,5,93024,3,329.7,0.0,157293.0,483679,504928
2024-10-07,6,1428,1,248.7,0.0,217.0,422944,731659
2024-10-07,6,25458,1,449.7,0.0,157293.0,483679,284036
2024-10-07,6,29226,2,389.7,0.0,217.0,422944,200277
2024-10-07,6,48060,16,779.4,175.764375,217.0,422944,306420
2024-10-07,6,48062,23,792.2086956521739,216.79304347826087,217.0,422944,306420
2024-10-07,6,48145,1,434.7,0.0,157293.0,483679,85436
2024-10-07,6,48281,2,248.7,0.0,217.0,422944,731659
2024-10-07,6,48282,1,248.7,0.0,217.0,422944,731659
2024-10-07,6,48635,2,449.7,0.0,157293.0,483679,284036
2024-10-07,6,48673,1,359.4,0.0,217.0,422944,731659
2024-10-07,6,48675,3,188.69999999999996,0.0,217.0,422944,731659
2024-10-07,6,48680,1,188.7,0.0,217.0,422944,731659
2024-10-07,6,49878,7,209.7,60.0,217.0,422944,390554
2024-10-07,6,49881,29,347.0896551724138,99.3103448275862,217.0,422944,390554
2024-10-07,6,49883,2,164.7,0.0,217.0,422944,390554
2024-10-07,6,49893,2,209.7,0.0,217.0,422944,390554
2024-10-07,6,49897,1,209.7,74.01,217.0,422944,390554
2024-10-07,6,49898,2,149.7,0.0,217.0,422944,390554
2024-10-07,6,51387,1,644.7,0.0,157293.0,483679,212257
2024-10-07,6,59145,1,509.7,119.94,217.0,422944,306420
2024-10-07,6,74031,1,599.7,0.0,157293.0,483679,147447
2024-10-07,6,74096,6,612.1500000000001,105.0,157293.0,483679,264366
2024-10-07,6,76666,1,434.7,0.0,157293.0,311781,109471
2024-10-07,6,77989,2,899.7,0.0,157293.0,483679,306420
2024-10-07,6,82046,1,179.7,36.0,217.0,422944,731659
2024-10-07,6,83372,1,269.7,45.0,157293.0,483679,264366
2024-10-07,6,93024,1,329.7,0.0,157293.0,483679,504928
2024-10-07,7,1428,2,248.7,0.0,217.0,422944,731659
2024-10-07,7,25458,6,449.7,0.0,157293.0,483679,284036
2024-10-07,7,48060,7,501.0428571428571,93.76714285714286,217.0,422944,306420
2024-10-07,7,48062,21,379.59999999999997,79.82285714285715,217.0,422944,306420
2024-10-07,7,48282,4,310.875,0.0,217.0,422944,731659
2024-10-07,7,48375,1,389.7,0.0,217.0,422944,200277
2024-10-07,7,48562,1,158.7,0.0,217.0,32688,731659
2024-10-07,7,48635,2,449.7,0.0,157293.0,483679,284036
2024-10-07,7,48645,1,389.7,0.0,217.0,422944,200277
2024-10-07,7,48672,1,179.7,0.0,217.0,422944,731659
2024-10-07,7,48675,5,188.7,0.0,217.0,422944,731659
2024-10-07,7,48676,1,188.7,0.0,217.0,422944,731659
2024-10-07,7,48680,2,283.04999999999995,0.0,217.0,422944,731659
2024-10-07,7,48734,1,989.7,0.0,157293.0,483679,306420
2024-10-07,7,49883,1,164.7,0.0,217.0,422944,390554
2024-10-07,7,49887,1,164.7,0.0,217.0,422944,390554
2024-10-07,7,49954,2,248.7,0.0,217.0,422944,731659
2024-10-07,7,52004,1,248.7,0.0,217.0,422944,731659
2024-10-07,7,53509,1,158.7,0.0,217.0,422944,390554
2024-10-07,7,54184,1,158.7,0.0,217.0,422944,390554
2024-10-07,7,74031,1,599.7,0.0,157293.0,483679,147447
2024-10-07,7,74722,1,509.7,0.0,157293.0,483679,306420
2024-10-07,7,77684,7,556.7142857142857,85.71428571428571,217.0,422944,306420
2024-10-07,7,77690,1,209.7,0.0,217.0,422944,390554
2024-10-07,7,83372,1,269.7,45.0,157293.0,483679,264366
2024-10-07,7,91669,1,419.7,0.0,157293.0,483679,880502
2024-10-07,7,93024,1,329.7,0.0,955075.0,483679,504928
2024-10-07,8,1650,2,188.7,0.0,217.0,422944,731659
2024-10-07,8,25458,6,599.6,0.0,157293.0,483679,284036
2024-10-07,8,29226,2,389.7,0.0,217.0,422944,200277
2024-10-07,8,47905,1,434.7,216.69,157293.0,483679,85436
2024-10-07,8,48060,20,779.4,147.153,217.0,422944,306420
2024-10-07,8,48062,56,610.0714285714286,150.81428571428572,217.0,422944,306420
2024-10-07,8,48145,1,434.7,0.0,157293.0,483679,85436
2024-10-07,8,48281,7,248.7,0.0,217.0,422944,731659
2024-10-07,8,48282,7,284.2285714285714,0.0,217.0,422944,731659
2024-10-07,8,48352,1,569.7,0.0,157293.0,483679,85436
2024-10-07,8,48375,2,584.55,0.0,217.0,422944,200277
2024-10-07,8,48635,2,449.7,0.0,157293.0,483679,284036
2024-10-07,8,48675,9,230.63333333333333,0.0,217.0,422944,731659
2024-10-07,8,48676,7,215.65714285714284,0.0,217.0,422944,731659
2024-10-07,8,49823,1,329.4,0.0,217.0,422944,390554
2024-10-07,8,49825,3,209.69999999999996,0.0,217.0,422944,390554
2024-10-07,8,49881,1,209.7,60.0,217.0,422944,390554
2024-10-07,8,49883,10,214.10999999999999,5.813999999999999,217.0,422944,390554
2024-10-07,8,49887,3,164.7,0.0,217.0,422944,390554
2024-10-07,8,49943,7,209.7,62.51571428571429,217.0,422944,390554
2024-10-07,8,49945,2,164.7,0.0,217.0,422944,390554
2024-10-07,8,52005,1,188.7,0.0,217.0,422944,731659
2024-10-07,8,53509,1,158.7,0.0,217.0,422944,390554
2024-10-07,8,59145,1,1019.4,239.88,217.0,422944,306420
2024-10-07,8,74031,1,599.7,0.0,157293.0,483679,147447
2024-10-07,8,74096,2,524.7,90.0,157293.0,483679,264366
2024-10-07,8,77357,1,188.7,0.0,217.0,422944,731659
2024-10-07,8,77684,5,1247.04,277.338,217.0,422944,306420
2024-10-07,8,81423,3,389.7,0.0,217.0,422944,200277
2024-10-07,8,82060,1,1047.0,185.85,157293.0,483679,120030
2024-10-07,8,83053,1,149.7,17.97,217.0,422944,390554
2024-10-07,8,83068,1,1019.4,0.0,157293.0,483679,306420
2024-10-07,8,84203,5,251.63999999999996,72.0,217.0,422944,390554
2024-10-08,1,25458,1,449.7,0.0,157293.0,483679,284036
2024-10-08,1,48060,1,389.7,60.0,217.0,422944,306420
2024-10-08,1,48062,3,664.3000000000001,150.84,217.0,422944,306420
2024-10-08,1,48676,1,188.7,0.0,217.0,422944,731659
2024-10-08,1,49883,3,219.6,0.0,217.0,422944,390554
2024-10-08,1,49898,1,149.7,0.0,217.0,422944,390554
2024-10-08,1,74096,5,629.6400000000001,108.0,157293.0,483679,264366
2024-10-08,1,77684,1,779.4,197.58,217.0,422944,306420
2024-10-08,2,25458,2,674.55,0.0,157293.0,483679,284036
2024-10-08,2,47905,2,404.7,0.0,157293.0,483679,85436
2024-10-08,2,48060,9,1645.4,445.17333333333335,217.0,422944,306420
2024-10-08,2,48062,17,703.3764705882353,191.26588235294116,217.0,422944,306420
2024-10-08,2,48145,2,404.7,0.0,157293.0,483679,85436
2024-10-08,2,48281,3,248.69999999999996,0.0,217.0,422944,731659
2024-10-08,2,48282,2,248.7,0.0,217.0,422944,731659
2024-10-08,2,48675,1,188.7,0.0,217.0,422944,731659
2024-10-08,2,48676,3,188.69999999999996,0.0,217.0,422944,731659
2024-10-08,2,49881,3,279.59999999999997,80.0,217.0,422944,390554
2024-10-08,2,49883,1,164.7,0.0,217.0,422944,390554
2024-10-08,2,49893,1,209.7,0.0,217.0,422944,390554
2024-10-08,2,49896,1,149.7,0.0,217.0,422944,390554
2024-10-08,2,49897,2,209.7,74.01,217.0,422944,390554
2024-10-08,2,49943,2,419.4,120.0,217.0,422944,390554
2024-10-08,2,74031,1,599.7,0.0,157293.0,483679,147447
2024-10-08,2,74096,2,524.7,90.0,157293.0,483679,264366
2024-10-08,2,76666,1,419.7,0.0,157293.0,311781,109471
2024-10-08,3,29226,2,389.7,0.0,217.0,422944,200277
2024-10-08,3,47905,1,434.7,0.0,157293.0,483679,85436
2024-10-08,3,48060,4,584.55,99.6975,217.0,422944,306420
2024-10-08,3,48062,10,483.98999999999995,123.66,217.0,422944,306420
2024-10-08,3,48282,1,248.7,0.0,217.0,422944,731659
2024-10-08,3,48645,1,389.7,0.0,955075.0,422944,200277
2024-10-08,3,48675,4,188.7,0.0,217.0,422944,731659
2024-10-08,3,48676,2,188.7,0.0,217.0,422944,731659
2024-10-08,3,49824,1,149.7,0.0,217.0,422944,390554
2024-10-08,3,49878,3,209.69999999999996,60.0,217.0,422944,390554
2024-10-08,3,49881,5,209.7,60.0,217.0,422944,390554
2024-10-08,3,49883,1,164.7,0.0,217.0,422944,390554
2024-10-08,3,49893,2,209.7,0.0,217.0,422944,390554
2024-10-08,3,49897,2,314.54999999999995,111.01500000000001,217.0,422944,390554
2024-10-08,3,49943,1,209.7,60.0,217.0,422944,390554
2024-10-08,3,53508,1,209.7,0.0,217.0,422944,390554
2024-10-08,3,59145,1,509.7,119.94,217.0,422944,306420
2024-10-08,3,74096,3,524.7,90.0,157293.0,483679,264366
2024-10-08,4,48060,5,467.64,72.0,217.0,422944,306420
2024-10-08,4,48282,5,248.7,0.0,217.0,422944,731659
2024-10-08,4,48672,1,179.7,0.0,217.0,422944,731659
2024-10-08,4,49881,12,401.92499999999995,115.0,217.0,422944,390554
2024-10-08,4,49883,1,164.7,0.0,217.0,422944,390554
2024-10-08,4,49897,4,209.7,74.01,217.0,422944,390554
2024-10-08,4,49945,1,164.7,0.0,217.0,422944,390554
2024-10-08,4,52004,2,248.7,0.0,217.0,422944,731659
2024-10-08,4,52016,1,158.7,0.0,217.0,32688,731659
2024-10-08,4,74722,2,509.7,0.0,157293.0,483679,306420
2024-10-08,4,82060,1,1047.0,337.83,157293.0,483679,120030
2024-10-08,4,83068,1,509.7,0.0,955075.0,483679,306420
2024-10-08,4,83372,1,269.7,45.0,157293.0,483679,264366
2024-10-08,5,1428,1,248.7,0.0,217.0,422944,731659
2024-10-08,5,25458,4,449.7,0.0,157293.0,483679,284036
2024-10-08,5,29226,1,389.7,0.0,217.0,422944,200277
2024-10-08,5,48060,29,1128.7862068965517,291.5255172413793,217.0,422944,306420
2024-10-08,5,48062,49,923.8224489795919,262.04816326530613,217.0,422944,306420
2024-10-08,5,48281,7,284.2285714285714,0.0,217.0,422944,731659
2024-10-08,5,48282,11,248.7,0.0,217.0,422944,731659
2024-10-08,5,48352,2,539.7,0.0,157293.0,483679,85436
2024-10-08,5,48635,6,449.7,0.0,157293.0,483679,284036
2024-10-08,5,48675,7,188.7,0.0,217.0,422944,731659
2024-10-08,5,48676,3,251.6,0.0,217.0,422944,731659
2024-10-08,5,48768,1,158.7,0.0,217.0,32688,731659
2024-10-08,5,49825,1,209.7,0.0,217.0,422944,390554
2024-10-08,5,49878,6,314.55,90.0,217.0,422944,390554
2024-10-08,5,49881,15,209.7,60.0,217.0,422944,390554
2024-10-08,5,49893,1,209.7,0.0,217.0,422944,390554
2024-10-08,5,49943,2,209.7,60.0,217.0,422944,390554
2024-10-08,5,49945,2,164.7,0.0,217.0,422944,390554
2024-10-08,5,50651,1,464.7,0.0,157293.0,311781,736254
2024-10-08,5,52004,1,248.7,0.0,217.0,422944,731659
2024-10-08,5,71876,1,404.7,0.0,157293.0,483679,85436
2024-10-08,5,74031,2,599.7,0.0,157293.0,483679,147447
2024-10-08,5,74722,1,2038.8,0.0,157293.0,483679,306420
2024-10-08,5,76666,1,419.7,0.0,157293.0,311781,109471
2024-10-08,5,77684,8,2484.3375,673.5,217.0,422944,306420
2024-10-08,5,77989,3,869.7000000000002,0.0,157293.0,483679,306420
2024-10-08,5,82046,2,179.7,36.0,217.0,422944,731659
2024-10-08,5,82060,1,1047.0,185.85,157293.0,483679,120030
2024-10-08,5,83372,3,269.7,55.580000000000005,955075.0,483679,264366
2024-10-08,5,84203,1,209.7,60.0,217.0,422944,390554
2024-10-08,5,93024,1,329.7,0.0,157293.0,483679,504928
2024-10-08,6,25458,4,449.7,0.0,157293.0,483679,284036
2024-10-08,6,29226,2,389.7,0.0,217.0,422944,200277
2024-10-08,6,47851,1,494.7,0.0,157293.0,311781,736254
2024-10-08,6,47905,1,434.7,0.0,157293.0,483679,85436
2024-10-08,6,48060,27,779.4,178.19,217.0,422944,306420
2024-10-08,6,48062,34,569.4,147.46588235294118,217.0,422944,306420
2024-10-08,6,48145,2,652.05,0.0,157293.0,483679,85436
2024-10-08,6,48281,1,248.7,0.0,217.0,422944,731659
2024-10-08,6,48282,5,248.7,0.0,217.0,422944,731659
2024-10-08,6,48635,4,449.7,0.0,157293.0,483679,284036
2024-10-08,6,48675,2,188.7,0.0,217.0,422944,731659
2024-10-08,6,48680,2,188.7,0.0,217.0,422944,731659
2024-10-08,6,48734,1,989.7,0.0,157293.0,483679,306420
2024-10-08,6,49878,5,293.58,84.0,217.0,422944,390554
2024-10-08,6,49879,3,164.7,0.0,217.0,422944,390554
2024-10-08,6,49881,38,353.178947368421,101.05263157894737,217.0,422944,390554
2024-10-08,6,49883,3,219.6,0.0,217.0,422944,390554
2024-10-08,6,49893,2,209.7,0.0,217.0,422944,390554
2024-10-08,6,49897,1,209.7,74.01,217.0,422944,390554
2024-10-08,6,49945,1,164.7,0.0,217.0,422944,390554
2024-10-08,6,52004,2,248.7,0.0,217.0,422944,731659
2024-10-08,6,53508,1,209.7,0.0,217.0,422944,390554
2024-10-08,6,59145,1,509.7,119.94,217.0,422944,306420
2024-10-08,6,74096,4,787.0500000000001,135.0,157293.0,483679,264366
2024-10-08,6,77684,1,389.7,60.0,217.0,422944,306420
2024-10-08,6,77989,1,899.7,0.0,157293.0,483679,306420
2024-10-08,6,82046,2,179.7,36.0,217.0,422944,731659
2024-10-08,6,82060,3,1047.0,185.85,157293.0,483679,120030
2024-10-08,6,83068,1,509.7,0.0,157293.0,483679,306420
2024-10-08,7,25458,2,449.7,0.0,157293.0,483679,284036
2024-10-08,7,48060,7,1670.142857142857,412.32428571428574,217.0,422944,306420
2024-10-08,7,48062,18,474.5,109.86666666666667,217.0,422944,306420
2024-10-08,7,48282,4,248.7,0.0,217.0,422944,731659
2024-10-08,7,48562,1,158.7,0.0,217.0,32688,731659
2024-10-08,7,48635,2,449.7,0.0,157293.0,483679,284036
2024-10-08,7,48675,4,188.7,0.0,217.0,422944,731659
2024-10-08,7,48676,1,188.7,0.0,217.0,422944,731659
2024-10-08,7,49883,1,164.7,0.0,217.0,422944,390554
2024-10-08,7,49887,1,164.7,0.0,217.0,422944,390554
2024-10-08,7,49898,1,149.7,0.0,217.0,422944,390554
2024-10-08,7,49945,1,164.7,0.0,217.0,422944,390554
2024-10-08,7,49954,1,248.7,0.0,217.0,422944,731659
2024-10-08,7,75152,2,224.54999999999998,17.61,217.0,422944,390554
2024-10-08,7,77684,4,584.55,109.39500000000001,217.0,422944,306420
2024-10-08,7,83372,2,269.7,45.0,157293.0,483679,264366
2024-10-08,7,91669,1,419.7,0.0,157293.0,483679,880502
2024-10-08,8,1428,1,248.7,0.0,217.0,422944,731659
2024-10-08,8,1650,2,188.7,0.0,217.0,422944,731659
2024-10-08,8,25458,4,449.7,0.0,157293.0,483679,284036
2024-10-08,8,29226,1,389.7,0.0,217.0,422944,200277
2024-10-08,8,48060,18,930.9499999999999,226.31,217.0,422944,306420
2024-10-08,8,48062,50,603.564,150.5568,217.0,422944,306420
2024-10-08,8,48281,8,279.78749999999997,0.0,217.0,422944,731659
2024-10-08,8,48282,2,248.7,0.0,217.0,422944,731659
2024-10-08,8,48352,3,569.7,0.0,157293.0,483679,85436
2024-10-08,8,48375,3,519.6,0.0,217.0,422944,200277
2024-10-08,8,48619,1,164.7,0.0,217.0,422944,390554
2024-10-08,8,48635,3,449.7,0.0,157293.0,483679,284036
2024-10-08,8,48675,4,188.7,0.0,217.0,422944,731659
2024-10-08,8,48676,4,188.7,0.0,217.0,422944,731659
2024-10-08,8,48734,1,989.7,0.0,157293.0,483679,306420
2024-10-08,8,48768,1,158.7,0.0,217.0,32688,731659
2024-10-08,8,49823,2,164.7,0.0,217.0,422944,390554
2024-10-08,8,49880,1,149.7,17.61,217.0,422944,390554
2024-10-08,8,49883,4,205.875,0.0,217.0,422944,390554
2024-10-08,8,49887,2,164.7,0.0,217.0,422944,390554
2024-10-08,8,49896,2,149.7,0.0,217.0,422944,390554
2024-10-08,8,49898,1,449.1,0.0,217.0,422944,390554
2024-10-08,8,49943,11,247.8272727272727,74.11090909090909,217.0,422944,390554
2024-10-08,8,49945,5,164.7,0.0,217.0,422944,390554
2024-10-08,8,52004,1,248.7,,217.0,422944,731659
2024-10-08,8,52005,1,188.7,0.0,217.0,422944,731659
2024-10-08,8,52008,2,179.7,26.94,217.0,422944,731659
2024-10-08,8,53509,1,476.1,0.0,217.0,422944,390554
2024-10-08,8,54184,1,158.7,0.0,217.0,422944,390554
2024-10-08,8,74096,4,524.7,90.0,157293.0,483679,264366
2024-10-08,8,74722,1,509.7,0.0,157293.0,483679,306420
2024-10-08,8,77357,1,377.4,0.0,217.0,422944,731659
2024-10-08,8,77684,4,681.975,105.0,217.0,422944,306420
2024-10-08,8,77690,2,209.7,0.0,217.0,422944,390554
2024-10-08,8,77989,1,899.7,0.0,157293.0,483679,306420
2024-10-08,8,81423,1,389.7,0.0,217.0,422944,200277
2024-10-08,8,82060,1,2094.0,371.7,157293.0,483679,120030
2024-10-08,8,84203,4,262.125,88.2075,217.0,422944,390554
2024-10-09,1,25458,2,449.7,0.0,157293.0,483679,284036
2024-10-09,1,48060,4,487.125,75.0,217.0,422944,306420
2024-10-09,1,48062,1,1423.5,486.0,217.0,422944,306420
2024-10-09,1,48281,1,248.7,0.0,217.0,422944,731659
2024-10-09,1,49883,1,164.7,0.0,217.0,422944,390554
2024-10-09,1,49887,1,164.7,0.0,217.0,422944,390554
2024-10-09,1,59145,1,509.7,119.94,217.0,422944,306420
2024-10-09,1,74031,1,599.7,0.0,157293.0,483679,147447
2024-10-09,1,76666,1,434.7,0.0,157293.0,311781,109471
2024-10-09,1,77684,1,1558.8,472.8,217.0,422944,306420
2024-10-09,1,81423,1,389.7,0.0,217.0,422944,200277
2024-10-09,1,82060,1,1047.0,337.83,157293.0,483679,120030
2024-10-09,2,25458,1,449.7,0.0,157293.0,483679,284036
2024-10-09,2,29226,1,389.7,0.0,955075.0,422944,200277
2024-10-09,2,48060,22,1045.1045454545454,264.95863636363634,217.0,422944,306420
2024-10-09,2,48062,27,706.4777777777779,191.05333333333334,217.0,422944,306420
2024-10-09,2,48145,1,404.7,0.0,157293.0,483679,85436
2024-10-09,2,48281,5,248.7,0.0,217.0,422944,731659
2024-10-09,2,48282,2,248.7,0.0,217.0,422944,731659
2024-10-09,2,48352,1,539.7,0.0,157293.0,483679,85436
2024-10-09,2,48635,1,449.7,0.0,157293.0,483679,284036
2024-10-09,2,48675,2,188.7,0.0,217.0,422944,731659
2024-10-09,2,48676,4,283.05,0.0,217.0,422944,731659
2024-10-09,2,49823,1,164.7,0.0,217.0,422944,390554
2024-10-09,2,49883,2,164.7,0.0,217.0,422944,390554
2024-10-09,2,49887,1,164.7,0.0,217.0,422944,390554
2024-10-09,2,49893,1,209.7,0.0,217.0,422944,390554
2024-10-09,2,49943,4,366.975,122.61,217.0,422944,390554
2024-10-09,2,50651,2,464.7,0.0,157293.0,311781,736254
2024-10-09,2,52004,1,248.7,0.0,217.0,422944,731659
2024-10-09,2,52005,1,188.7,0.0,217.0,422944,731659
2024-10-09,2,74031,1,599.7,0.0,157293.0,483679,147447
2024-10-09,2,74096,4,655.875,112.5,157293.0,483679,264366
2024-10-09,2,76666,1,419.7,0.0,157293.0,311781,109471
2024-10-09,2,81177,1,794.7,0.0,157293.0,483679,511346
2024-10-09,2,82060,2,1047.0,185.85,157293.0,483679,120030
2024-10-09,2,83053,1,149.7,0.0,217.0,422944,390554
2024-10-09,3,25458,1,449.7,0.0,157293.0,483679,284036
2024-10-09,3,48060,7,612.3857142857142,110.91,217.0,422944,306420
2024-10-09,3,48062,8,1032.0375,290.325,217.0,422944,306420
2024-10-09,3,48145,1,434.7,0.0,157293.0,483679,85436
2024-10-09,3,48281,2,248.7,0.0,217.0,422944,731659
2024-10-09,3,48352,1,569.7,0.0,157293.0,483679,85436
2024-10-09,3,48675,1,377.4,0.0,217.0,422944,731659
2024-10-09,3,48676,1,377.4,0.0,217.0,422944,731659
2024-10-09,3,49878,2,419.4,120.0,217.0,422944,390554
2024-10-09,3,49881,10,398.43,114.0,217.0,422944,390554
2024-10-09,3,49883,2,247.04999999999998,19.38,217.0,422944,390554
2024-10-09,3,49893,2,209.7,0.0,217.0,422944,390554
2024-10-09,3,52005,1,188.7,0.0,217.0,422944,731659
2024-10-09,3,53508,1,419.4,0.0,217.0,422944,390554
2024-10-09,3,74096,3,524.7,90.0,157293.0,483679,264366
2024-10-09,3,75152,1,149.7,0.0,217.0,422944,390554
2024-10-09,3,77684,1,389.7,118.2,217.0,422944,306420
2024-10-09,3,83845,1,1047.0,327.0,157293.0,483679,120030
2024-10-09,4,3724,1,239.97,0.0,,483679,991747
2024-10-09,4,25458,2,449.7,0.0,157293.0,483679,284036
2024-10-09,4,48060,4,389.7,60.0,217.0,422944,306420
2024-10-09,4,48062,2,996.45,199.5,217.0,422944,306420
2024-10-09,4,48281,1,248.7,0.0,217.0,422944,731659
2024-10-09,4,48635,1,449.7,0.0,955075.0,483679,284036
2024-10-09,4,48673,1,179.7,0.0,217.0,422944,731659
2024-10-09,4,49824,1,149.7,0.0,217.0,422944,390554
2024-10-09,4,49878,4,209.7,60.0,217.0,422944,390554
2024-10-09,4,49881,7,389.4428571428571,111.42857142857143,217.0,422944,390554
2024-10-09,4,49883,2,164.7,0.0,217.0,422944,390554
2024-10-09,4,52004,1,248.7,0.0,217.0,422944,731659
2024-10-09,4,54184,1,158.7,0.0,217.0,422944,390554
2024-10-09,4,82046,2,269.54999999999995,54.0,217.0,422944,731659
2024-10-09,4,83068,1,509.7,0.0,955075.0,483679,306420
2024-10-09,4,83372,2,674.25,112.5,157293.0,483679,264366
2024-10-09,4,83845,1,1047.0,327.0,157293.0,483679,120030
2024-10-09,5,1650,1,188.7,0.0,217.0,422944,731659
2024-10-09,5,22230,1,404.7,0.0,157293.0,483679,85436
2024-10-09,5,25458,8,1573.95,323.82000000000005,157293.0,483679,284036
2024-10-09,5,29226,2,389.7,0.0,217.0,422944,200277
2024-10-09,5,47905,6,2360.75,550.56,157293.0,483679,85436
2024-10-09,5,48060,39,919.2923076923078,210.17692307692306,217.0,422944,306420
2024-10-09,5,48062,55,667.7509090909091,179.70763636363637,217.0,422944,306420
2024-10-09,5,48145,9,494.6333333333333,48.56,157293.0,483679,85436
2024-10-09,5,48281,4,248.7,0.0,217.0,422944,731659
2024-10-09,5,48282,3,248.69999999999996,0.0,217.0,422944,731659
2024-10-09,5,48375,3,519.6,0.0,217.0,422944,200277
2024-10-09,5,48635,14,1702.435714285714,400.92,157293.0,483679,284036
2024-10-09,5,48672,1,179.7,0.0,217.0,422944,731659
2024-10-09,5,48675,5,188.7,0.0,217.0,422944,731659
2024-10-09,5,48676,9,209.66666666666666,10.066666666666666,217.0,422944,731659
2024-10-09,5,49824,1,149.7,0.0,217.0,422944,390554
2024-10-09,5,49878,4,262.125,75.0,217.0,422944,390554
